symbol,interval,ts,open,high,low,close,volume,created_at,updated_at
BTC-USD,1h,2025-11-13 00:00:00.000000 +00:00,101636.0300000000,102030.0000000000,101444.4400000000,101857.2800000000,217.2895452500,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-13 01:00:00.000000 +00:00,101857.2700000000,102603.1200000000,101834.0800000000,101988.0000000000,325.6405630400,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-13 02:00:00.000000 +00:00,101987.9900000000,102334.5500000000,101950.0000000000,102048.8700000000,160.0756924500,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-13 03:00:00.000000 +00:00,102050.0300000000,102544.0000000000,100901.0000000000,102106.1600000000,357.8089074200,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-13 04:00:00.000000 +00:00,102106.1700000000,102398.0000000000,101629.2100000000,102089.2900000000,282.0162775400,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-13 05:00:00.000000 +00:00,102089.2900000000,103368.4500000000,101739.3300000000,103116.0300000000,292.9342281300,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-13 06:00:00.000000 +00:00,103119.2800000000,103670.9900000000,102865.7200000000,103576.9200000000,410.6983622000,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-13 07:00:00.000000 +00:00,103573.3800000000,104050.0000000000,103296.6200000000,103449.9300000000,304.0159566000,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-13 08:00:00.000000 +00:00,103449.7200000000,103784.3000000000,103256.7600000000,103637.9300000000,160.5648238200,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-13 09:00:00.000000 +00:00,103637.9200000000,103712.0100000000,102516.9400000000,102803.8400000000,214.5223444700,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-13 10:00:00.000000 +00:00,102808.4800000000,103260.3600000000,102752.8100000000,102966.1600000000,129.6220535400,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-13 11:00:00.000000 +00:00,102966.1600000000,103127.3300000000,102661.2500000000,102906.5300000000,131.4564267800,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-13 12:00:00.000000 +00:00,102906.5300000000,103257.3800000000,102704.5800000000,103115.1600000000,160.9506652900,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-13 13:00:00.000000 +00:00,103115.1600000000,103135.8700000000,102108.2500000000,102299.7700000000,266.5430349300,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-13 14:00:00.000000 +00:00,102299.7600000000,103466.6900000000,101705.7600000000,102850.9800000000,602.6740646300,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-13 15:00:00.000000 +00:00,102850.9700000000,102924.9600000000,101150.6500000000,101352.0000000000,542.1703266500,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-13 16:00:00.000000 +00:00,101351.9900000000,101512.0000000000,100499.0000000000,100589.5900000000,682.4812014300,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-13 17:00:00.000000 +00:00,100590.8200000000,100773.1100000000,99555.0000000000,99594.9600000000,1124.7706095600,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-13 18:00:00.000000 +00:00,99598.7000000000,99850.0000000000,98050.0000000000,98529.2000000000,1734.2030458100,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-13 19:00:00.000000 +00:00,98529.2000000000,99193.9900000000,98272.8800000000,98629.9600000000,1057.0717665600,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-13 20:00:00.000000 +00:00,98632.8400000000,98933.9900000000,97870.0000000000,98090.0000000000,1583.1325473700,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-13 21:00:00.000000 +00:00,98085.9000000000,98842.7600000000,97907.7200000000,98738.1400000000,678.6430074300,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-13 22:00:00.000000 +00:00,98741.9800000000,99887.4500000000,98572.9000000000,99795.6500000000,682.6952231600,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-13 23:00:00.000000 +00:00,99795.6500000000,100447.0000000000,99504.0000000000,99614.5400000000,608.6867605300,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-14 00:00:00.000000 +00:00,99610.4900000000,99736.3200000000,98662.7300000000,98929.3600000000,686.9711057400,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-14 01:00:00.000000 +00:00,98929.7000000000,99520.0000000000,98658.0200000000,99212.6800000000,631.7061279900,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-14 02:00:00.000000 +00:00,99212.1900000000,99836.1000000000,99193.6900000000,99574.9400000000,348.8430077400,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-14 03:00:00.000000 +00:00,99574.9400000000,99615.3000000000,98760.4900000000,99095.3600000000,298.3822272100,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-14 04:00:00.000000 +00:00,99095.3900000000,99133.9400000000,96682.0000000000,97780.0800000000,989.1200536900,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-14 05:00:00.000000 +00:00,97782.4500000000,97999.1500000000,96988.7500000000,97479.3200000000,624.6117624100,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-14 06:00:00.000000 +00:00,97479.3200000000,97550.0000000000,95900.9400000000,97516.0000000000,787.2216525300,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-14 07:00:00.000000 +00:00,97504.6400000000,97695.5400000000,96726.6000000000,97093.9500000000,444.3186031300,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-14 08:00:00.000000 +00:00,97093.9400000000,97385.3200000000,96720.0100000000,97313.8600000000,412.2232882400,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-14 09:00:00.000000 +00:00,97319.0900000000,97487.8500000000,96612.4900000000,96799.5800000000,296.6525255800,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-14 10:00:00.000000 +00:00,96799.5700000000,97245.1100000000,96601.0000000000,96700.5000000000,238.4625142600,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-14 11:00:00.000000 +00:00,96697.7500000000,96901.0800000000,95666.0000000000,96124.0000000000,554.7894626400,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-14 12:00:00.000000 +00:00,96124.0000000000,96124.4800000000,94480.0000000000,95282.4000000000,1439.9972073600,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-14 13:00:00.000000 +00:00,95282.4000000000,95630.1300000000,94455.9800000000,95147.4900000000,1384.9071081600,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-14 14:00:00.000000 +00:00,95147.4900000000,96728.0000000000,94853.3600000000,96464.0100000000,2051.8482786000,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-14 15:00:00.000000 +00:00,96462.4100000000,97234.5300000000,95778.3000000000,96730.9500000000,1016.5527275800,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-14 16:00:00.000000 +00:00,96730.9500000000,97345.3300000000,96193.7200000000,96954.4500000000,997.8574508900,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-14 17:00:00.000000 +00:00,96954.4500000000,97078.1400000000,95489.9400000000,95784.5100000000,968.3139615900,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-14 18:00:00.000000 +00:00,95780.0000000000,96273.6200000000,94890.0000000000,95011.9800000000,854.9157877000,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-14 19:00:00.000000 +00:00,95000.0100000000,95847.8900000000,94700.3900000000,95707.7300000000,953.1179424400,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-USD,1h,2025-11-14 20:00:00.000000 +00:00,95707.7600000000,95865.3000000000,94280.9100000000,94304.9800000000,962.4319028900,2025-11-14 20:41:14.648698 +00:00,2025-11-14 20:41:14.648698 +00:00
BTC-GBP,1h,2025-11-07 21:00:00.000000 +00:00,78816.7200000000,78938.1200000000,78476.8700000000,78938.1200000000,5.0555339700,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-07 22:00:00.000000 +00:00,78847.7200000000,79059.4500000000,78654.2900000000,78691.4300000000,2.1547833700,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-07 23:00:00.000000 +00:00,78682.1200000000,78788.9200000000,78431.1100000000,78459.5600000000,2.4133295200,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-08 00:00:00.000000 +00:00,78473.6600000000,78486.1400000000,77839.7500000000,77942.6900000000,2.7079466300,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-08 01:00:00.000000 +00:00,77943.9400000000,78332.4900000000,77922.0500000000,78173.9000000000,1.0370889300,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-08 02:00:00.000000 +00:00,78168.0600000000,78441.4400000000,78030.6100000000,78088.9600000000,2.0776110800,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-08 03:00:00.000000 +00:00,78193.3100000000,78421.7700000000,77878.5700000000,77936.8500000000,2.4996791700,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-08 04:00:00.000000 +00:00,77942.4400000000,78035.3600000000,77757.6000000000,77863.6500000000,0.4848704100,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-08 05:00:00.000000 +00:00,77873.8300000000,77954.6000000000,77654.7500000000,77654.7500000000,1.4076973900,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-08 06:00:00.000000 +00:00,77671.2200000000,77841.4400000000,77505.4400000000,77621.6900000000,1.4967489500,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-08 07:00:00.000000 +00:00,77597.6900000000,77765.5500000000,77399.3300000000,77723.6600000000,1.1547092600,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-08 08:00:00.000000 +00:00,77720.6600000000,77976.0300000000,77569.8700000000,77785.0700000000,2.1588964400,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-08 09:00:00.000000 +00:00,77781.4900000000,77933.1100000000,77623.0900000000,77759.9100000000,1.7624629700,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-08 10:00:00.000000 +00:00,77730.9600000000,77914.5000000000,77678.3900000000,77818.6100000000,1.2539594200,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-08 11:00:00.000000 +00:00,77798.2700000000,77953.6300000000,77268.5400000000,77342.0100000000,2.6701380800,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-08 12:00:00.000000 +00:00,77367.0600000000,77519.3300000000,77266.8000000000,77518.5200000000,1.6732869000,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-08 13:00:00.000000 +00:00,77505.9500000000,77600.4700000000,77271.5200000000,77299.6000000000,2.1360278300,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-08 14:00:00.000000 +00:00,77305.1500000000,77547.7900000000,77060.1500000000,77356.1000000000,1.7848711000,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-08 15:00:00.000000 +00:00,77363.7000000000,77447.4300000000,77108.0100000000,77262.6100000000,3.1128722100,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-08 16:00:00.000000 +00:00,77257.8400000000,77438.1900000000,77108.5400000000,77362.0800000000,1.6954874800,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-08 17:00:00.000000 +00:00,77368.2000000000,77499.9300000000,77155.0700000000,77499.9300000000,1.5869091600,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-08 18:00:00.000000 +00:00,77489.8400000000,77654.3400000000,77359.1500000000,77622.9400000000,1.1950770200,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-08 19:00:00.000000 +00:00,77615.5400000000,77619.5300000000,77130.1800000000,77486.5600000000,1.4613811900,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-08 20:00:00.000000 +00:00,77481.0400000000,77637.7300000000,77452.3600000000,77550.2400000000,1.8834755200,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-08 21:00:00.000000 +00:00,77563.9900000000,77794.8200000000,77524.6300000000,77709.4200000000,0.7953823600,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-08 22:00:00.000000 +00:00,77718.2300000000,77843.7900000000,77648.5500000000,77790.1100000000,1.0187884000,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-08 23:00:00.000000 +00:00,77796.6200000000,77887.3000000000,77709.4900000000,77724.2800000000,0.5290481000,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-09 00:00:00.000000 +00:00,77738.0600000000,77781.4100000000,77216.0900000000,77342.0800000000,1.0785320600,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-09 01:00:00.000000 +00:00,77371.9000000000,77587.0000000000,77277.1100000000,77526.6200000000,0.8753616900,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-09 02:00:00.000000 +00:00,77509.1300000000,77509.1300000000,77208.6000000000,77232.4900000000,0.2493894600,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-09 03:00:00.000000 +00:00,77271.0000000000,77356.5600000000,77085.0000000000,77265.7500000000,0.7024558200,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-09 04:00:00.000000 +00:00,77262.0300000000,77597.5200000000,77244.2600000000,77297.9600000000,0.4451421400,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-09 05:00:00.000000 +00:00,77294.6500000000,77450.4600000000,77267.0000000000,77450.4600000000,0.5026440100,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-09 06:00:00.000000 +00:00,77450.4600000000,77482.8100000000,77265.7900000000,77334.6700000000,0.3207415000,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-09 07:00:00.000000 +00:00,77271.8600000000,77486.1800000000,77248.2600000000,77477.9400000000,1.4929380600,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-09 08:00:00.000000 +00:00,77488.2800000000,77536.7800000000,77365.7200000000,77495.5300000000,0.7692651500,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-09 09:00:00.000000 +00:00,77510.7300000000,77607.7700000000,77204.2800000000,77228.7800000000,1.8050936200,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-09 10:00:00.000000 +00:00,77231.1200000000,77441.2200000000,77138.5900000000,77441.2200000000,2.1248744700,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-09 11:00:00.000000 +00:00,77437.9900000000,77751.1600000000,77437.9900000000,77705.4700000000,3.0315815600,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-09 12:00:00.000000 +00:00,77726.1900000000,77846.0100000000,77532.1100000000,77583.6000000000,1.7391067800,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-09 13:00:00.000000 +00:00,77575.2700000000,78282.0000000000,77575.2700000000,78149.6300000000,3.9512865800,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-09 14:00:00.000000 +00:00,78163.1200000000,79000.0000000000,78077.6400000000,78251.1100000000,7.6074942500,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-09 15:00:00.000000 +00:00,78321.8500000000,79050.8400000000,78226.7200000000,78811.5600000000,5.0121259600,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-09 16:00:00.000000 +00:00,78786.5800000000,78923.7700000000,78485.5500000000,78890.2500000000,1.6586472300,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-09 17:00:00.000000 +00:00,78867.1300000000,78956.0500000000,78500.0000000000,78701.4000000000,1.8627847300,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-09 18:00:00.000000 +00:00,78707.3800000000,79450.0000000000,78625.2900000000,79450.0000000000,3.9584361900,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-09 19:00:00.000000 +00:00,79465.7100000000,79670.5400000000,79154.3700000000,79655.1000000000,7.9424047200,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-09 20:00:00.000000 +00:00,79668.3500000000,79832.4400000000,79374.2400000000,79492.6200000000,5.1094121000,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-09 21:00:00.000000 +00:00,79497.0700000000,79638.2100000000,79241.4400000000,79436.2900000000,6.9613400300,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-09 22:00:00.000000 +00:00,79476.3000000000,79657.4100000000,79076.9900000000,79597.5400000000,5.8141851000,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-09 23:00:00.000000 +00:00,79706.4500000000,80158.1500000000,79509.4000000000,79662.6100000000,5.1192358000,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-10 00:00:00.000000 +00:00,79662.5900000000,80966.0100000000,79368.0100000000,80921.5600000000,10.4089088200,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-10 01:00:00.000000 +00:00,80922.9300000000,81124.1700000000,80332.2000000000,80332.2000000000,11.1388151700,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-10 02:00:00.000000 +00:00,80333.5300000000,80648.0500000000,80305.0300000000,80648.0500000000,2.5698996400,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-10 03:00:00.000000 +00:00,80714.3400000000,80828.0500000000,80484.8000000000,80659.9500000000,3.7786308100,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-10 04:00:00.000000 +00:00,80640.3500000000,80824.7800000000,80479.1000000000,80715.7600000000,1.9944635600,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-10 05:00:00.000000 +00:00,80700.0000000000,80953.5400000000,80566.9900000000,80635.1300000000,1.2279010300,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-10 06:00:00.000000 +00:00,80635.1200000000,80885.0900000000,80574.8700000000,80807.5700000000,1.2078104700,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-10 07:00:00.000000 +00:00,80836.2300000000,81014.9700000000,80703.9500000000,80923.1700000000,3.6954359200,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-10 08:00:00.000000 +00:00,80924.9600000000,80996.5000000000,80287.0400000000,80428.4200000000,4.1262017000,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-10 09:00:00.000000 +00:00,80442.9700000000,80917.4000000000,80324.8500000000,80802.6300000000,7.3320303400,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-10 10:00:00.000000 +00:00,80784.6900000000,80785.4700000000,80491.0300000000,80523.9500000000,3.3664805000,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-10 11:00:00.000000 +00:00,80555.0700000000,80749.4900000000,80502.1400000000,80583.7700000000,3.6616749500,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-10 12:00:00.000000 +00:00,80628.8500000000,80628.8500000000,80295.6800000000,80377.1900000000,3.3376986000,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-10 13:00:00.000000 +00:00,80373.0700000000,80899.4600000000,80336.4800000000,80861.1500000000,3.4131293700,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-10 14:00:00.000000 +00:00,80856.6700000000,80857.2200000000,79503.8500000000,79670.7500000000,8.9737772500,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-10 15:00:00.000000 +00:00,79644.2900000000,80287.3900000000,79530.0100000000,79905.4800000000,5.4307948700,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-10 16:00:00.000000 +00:00,79919.1000000000,80063.3700000000,79626.2400000000,79945.3800000000,3.3315759300,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-10 17:00:00.000000 +00:00,79947.6100000000,80387.7500000000,79890.7500000000,80361.3000000000,4.3106387400,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-10 18:00:00.000000 +00:00,80398.4700000000,80447.3400000000,80012.0400000000,80012.0500000000,2.7787025300,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-10 19:00:00.000000 +00:00,80002.1800000000,80431.0700000000,79955.6900000000,80274.0200000000,1.7107387700,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-10 20:00:00.000000 +00:00,80296.7100000000,80618.5500000000,80264.4700000000,80409.5200000000,1.8907128700,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-10 21:00:00.000000 +00:00,80347.0100000000,80399.7200000000,79893.9200000000,80193.4300000000,3.3575492800,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-10 22:00:00.000000 +00:00,80152.6200000000,80571.4700000000,79959.4400000000,80464.8900000000,1.4990814300,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-10 23:00:00.000000 +00:00,80520.8600000000,80649.2800000000,80363.2000000000,80475.0000000000,1.8920751600,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-11 00:00:00.000000 +00:00,80463.5100000000,80613.2600000000,80137.4500000000,80613.2600000000,1.7946746600,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-11 01:00:00.000000 +00:00,80596.1600000000,81636.5100000000,80541.6200000000,80589.7500000000,6.3908323500,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
BTC-GBP,1h,2025-11-11 02:00:00.000000 +00:00,80601.5800000000,81292.3600000000,80211.2700000000,80970.5300000000,3.0611827600,2025-11-14 20:41:14.903224 +00:00,2025-11-14 20:41:14.903224 +00:00
